Times (s),Voltage (Volts)
13.075000,1.844479,-9.700316 
13.076000,1.728445,-9.700316 
13.077000,1.612410,-9.638675 
13.078000,1.612410,-9.792777 
13.079000,1.612410,-9.654085 
13.080000,1.612410,-9.731136 
13.081000,1.635617,-9.777367 
13.082000,1.635617,-9.700316 
13.083000,1.589203,-9.761956 
13.084000,1.542790,-9.839007 
13.085000,1.682031,-9.700316 
13.086000,1.565996,-9.761956 
13.087000,1.589203,-9.777367 
13.088000,1.589203,-9.700316 
13.089000,1.565996,-9.684906 
13.090000,1.589203,-9.561624 
13.091000,1.635617,-9.731136 
13.092000,1.635617,-9.746546 
13.093000,1.612410,-9.684906 
13.094000,1.612410,-9.731136 
13.095000,1.658824,-9.715726 
13.096000,1.658824,-9.823597 
13.097000,1.542790,-9.731136 
13.098000,1.705238,-9.746546 
13.099000,1.635617,-9.746546 
13.100000,1.774858,-9.654085 
13.101000,1.844479,-9.731136 
13.102000,1.774858,-9.700316 
13.103000,1.751651,-9.638675 
13.104000,1.612410,-9.700316 
13.105000,1.612410,-9.700316 
13.106000,1.682031,-9.808187 
13.107000,1.658824,-9.977699 
13.108000,1.705238,-9.731136 
13.109000,1.821272,-9.746546 
13.110000,1.798065,-9.792777 
13.111000,1.751651,-9.823597 
13.112000,1.821272,-9.731136 
13.113000,1.960513,-9.731136 
13.114000,1.914100,-9.746546 
13.115000,1.635617,-9.623265 
13.116000,1.589203,-9.684906 
13.117000,1.589203,-9.623265 
13.118000,1.612410,-9.700316 
13.119000,1.519583,-9.746546 
13.120000,1.589203,-9.792777 
13.121000,1.589203,-9.700316 
13.122000,1.473169,-9.761956 
13.123000,1.612410,-9.823597 
13.124000,1.589203,-9.761956 
13.125000,1.635617,-9.808187 
13.126000,1.612410,-9.669495 
13.127000,1.589203,-9.761956 
13.128000,1.565996,-9.761956 
13.129000,1.635617,-9.869828 
13.130000,1.589203,-9.669495 
13.131000,1.867686,-9.823597 
13.132000,1.612410,-9.715726 
13.133000,1.635617,-9.731136 
13.134000,1.658824,-9.746546 
13.135000,1.635617,-9.869828 
13.136000,1.705238,-9.684906 
13.137000,1.635617,-9.761956 
13.138000,1.589203,-9.839007 
13.139000,1.635617,-9.715726 
13.140000,1.635617,-9.792777 
13.141000,1.519583,-9.839007 
13.142000,1.635617,-9.792777 
13.143000,1.589203,-9.746546 
13.144000,1.635617,-9.808187 
13.145000,1.612410,-9.792777 
13.146000,1.612410,-9.823597 
13.147000,1.728445,-9.746546 
13.148000,1.914100,-9.854417 
13.149000,2.146168,-9.715726 
13.150000,1.890893,-9.746546 
13.151000,1.937306,-9.761956 
13.152000,2.053341,-9.808187 
13.153000,1.774858,-9.777367 
13.154000,1.519583,-9.654085 
13.155000,1.565996,-9.746546 
13.156000,1.658824,-9.761956 
13.157000,1.589203,-9.669495 
13.158000,1.589203,-9.684906 
13.159000,1.542790,-9.854417 
13.160000,1.473169,-9.746546 
13.161000,1.519583,-9.777367 
13.162000,1.496376,-9.777367 
13.163000,1.682031,-9.731136 
13.164000,1.589203,-9.808187 
13.165000,1.635617,-9.700316 
13.166000,1.635617,-9.761956 
13.167000,1.635617,-9.808187 
13.168000,1.635617,-9.715726 
13.169000,1.635617,-9.854417 
13.170000,1.635617,-9.746546 
13.171000,1.658824,-9.746546 
13.172000,1.682031,-9.669495 
13.173000,1.589203,-9.700316 
13.174000,1.612410,-9.700316 
13.175000,1.635617,-9.638675 
13.176000,1.542790,-9.761956 
13.177000,1.612410,-9.808187 
13.178000,1.612410,-9.638675 
13.179000,1.635617,-9.638675 
13.180000,1.844479,-9.684906 
13.181000,1.798065,-9.777367 
13.182000,1.867686,-9.623265 
13.183000,1.798065,-9.808187 
13.184000,1.682031,-9.684906 
13.185000,1.635617,-9.638675 
13.186000,1.612410,-9.761956 
13.187000,1.589203,-9.761956 
13.188000,1.635617,-9.654085 
13.189000,1.751651,-9.684906 
13.190000,2.076548,-9.700316 
13.191000,1.682031,-9.684906 
13.192000,1.774858,-9.731136 
13.193000,1.728445,-9.607855 
13.194000,1.867686,-9.715726 
13.195000,2.006927,-9.700316 
13.196000,1.751651,-9.808187 
13.197000,1.635617,-9.654085 
13.198000,1.635617,-9.700316 
13.199000,1.565996,-9.869828 
13.200000,1.774858,-9.761956 
13.201000,1.914100,-9.715726 
13.202000,1.658824,-9.777367 
13.203000,1.914100,-9.761956 
13.204000,1.774858,-9.777367 
13.205000,1.751651,-9.823597 
13.206000,1.728445,-9.777367 
13.207000,1.658824,-9.854417 
13.208000,1.705238,-9.746546 
13.209000,1.728445,-9.669495 
13.210000,1.774858,-9.823597 
13.211000,1.774858,-9.761956 
13.212000,1.705238,-9.684906 
13.213000,1.960513,-9.731136 
13.214000,1.867686,-9.761956 
13.215000,1.565996,-9.792777 
13.216000,1.565996,-9.900648 
13.217000,1.612410,-9.808187 
13.218000,1.589203,-9.777367 
13.219000,1.705238,-9.839007 
13.220000,1.612410,-9.839007 
13.221000,1.589203,-9.700316 
13.222000,1.589203,-9.746546 
13.223000,1.612410,-9.808187 
13.224000,1.612410,-9.731136 
13.225000,1.612410,-9.746546 
13.226000,1.565996,-9.777367 
13.227000,1.589203,-9.761956 
13.228000,1.589203,-9.654085 
13.229000,1.565996,-9.731136 
13.230000,1.565996,-9.700316 
13.231000,1.890893,-9.885238 
13.232000,1.635617,-9.823597 
13.233000,1.589203,-9.746546 
13.234000,1.612410,-9.654085 
13.235000,1.728445,-9.777367 
13.236000,1.589203,-9.700316 
13.237000,1.542790,-9.684906 
13.238000,1.612410,-9.839007 
13.239000,1.565996,-9.731136 
13.240000,1.496376,-9.623265 
13.241000,1.635617,-9.746546 
13.242000,1.589203,-9.792777 
13.243000,1.635617,-9.684906 
13.244000,1.635617,-9.854417 
13.245000,1.612410,-9.777367 
13.246000,1.682031,-9.715726 
13.247000,1.635617,-9.700316 
13.248000,1.635617,-9.684906 
13.249000,1.565996,-9.746546 
13.250000,1.682031,-9.761956 
13.251000,1.542790,-9.684906 
13.252000,1.589203,-9.900648 
13.253000,1.658824,-9.607855 
13.254000,1.658824,-9.731136 
13.255000,1.565996,-9.823597 
13.256000,1.565996,-9.731136 
13.257000,1.658824,-9.792777 
13.258000,1.635617,-9.715726 
13.259000,1.635617,-9.684906 
13.260000,1.519583,-9.700316 
13.261000,1.449962,-9.700316 
13.262000,1.449962,-9.638675 
13.263000,1.612410,-9.854417 
13.264000,1.612410,-9.808187 
13.265000,1.635617,-9.854417 
13.266000,1.612410,-9.715726 
13.267000,1.589203,-9.854417 
13.268000,1.565996,-9.808187 
13.269000,1.635617,-9.777367 
13.270000,1.612410,-9.715726 
13.271000,1.565996,-9.761956 
13.272000,1.589203,-9.638675 
13.273000,1.612410,-9.700316 
13.274000,1.542790,-9.839007 
13.275000,1.565996,-9.854417 
13.276000,1.658824,-9.823597 
13.277000,1.612410,-9.777367 
13.278000,1.565996,-9.638675 
13.279000,1.589203,-9.761956 
13.280000,1.589203,-9.777367 
13.281000,1.635617,-9.900648 
13.282000,1.612410,-9.839007 
13.283000,1.612410,-9.746546 
13.284000,1.589203,-9.684906 
13.285000,1.565996,-9.823597 
13.286000,1.612410,-9.684906 
13.287000,1.589203,-9.731136 
13.288000,1.565996,-9.761956 
13.289000,1.519583,-9.669495 
13.290000,1.473169,-9.869828 
13.291000,1.473169,-9.792777 
13.292000,1.496376,-9.669495 
13.293000,1.473169,-9.684906 
13.294000,1.426755,-9.669495 
13.295000,1.612410,-9.746546 
13.296000,1.612410,-9.700316 
13.297000,1.612410,-9.700316 
13.298000,1.612410,-9.715726 
13.299000,1.519583,-9.669495 
13.300000,1.728445,-9.777367 
13.301000,1.821272,-9.731136 
13.302000,1.589203,-9.700316 
13.303000,1.774858,-9.761956 
13.304000,1.635617,-9.777367 
13.305000,1.635617,-9.715726 
13.306000,1.589203,-9.777367 
13.307000,1.589203,-9.900648 
13.308000,1.844479,-9.808187 
13.309000,1.774858,-9.854417 
13.310000,1.774858,-9.885238 
13.311000,1.774858,-9.792777 
13.312000,1.751651,-9.777367 
13.313000,1.867686,-9.746546 
13.314000,1.728445,-9.792777 
13.315000,1.682031,-9.715726 
13.316000,1.635617,-9.731136 
13.317000,1.565996,-9.839007 
13.318000,1.565996,-9.808187 
13.319000,1.612410,-9.869828 
13.320000,1.589203,-9.761956 
13.321000,1.612410,-9.839007 
13.322000,1.612410,-9.746546 
13.323000,1.589203,-9.746546 
13.324000,1.589203,-9.731136 
13.325000,1.473169,-9.731136 
13.326000,1.565996,-9.731136 
13.327000,1.565996,-9.869828 
13.328000,1.565996,-9.684906 
13.329000,1.565996,-9.715726 
13.330000,1.612410,-9.638675 
13.331000,1.798065,-9.623265 
13.332000,1.589203,-9.623265 
13.333000,1.635617,-9.746546 
13.334000,1.612410,-9.777367 
13.335000,1.612410,-9.700316 
13.336000,1.635617,-9.808187 
13.337000,1.589203,-9.684906 
13.338000,1.589203,-9.684906 
13.339000,1.612410,-9.715726 
13.340000,1.565996,-9.592445 
13.341000,1.635617,-9.638675 
13.342000,1.589203,-9.746546 
13.343000,1.635617,-9.839007 
13.344000,1.565996,-9.839007 
13.345000,1.565996,-9.823597 
13.346000,1.589203,-9.839007 
13.347000,1.589203,-9.761956 
13.348000,1.589203,-9.700316 
13.349000,1.589203,-9.715726 
13.350000,1.751651,-9.761956 
13.351000,1.589203,-9.885238 
13.352000,1.635617,-9.885238 
13.353000,1.589203,-9.761956 
13.354000,1.565996,-9.761956 
13.355000,1.565996,-9.823597 
13.356000,1.612410,-9.808187 
13.357000,1.612410,-9.900648 
13.358000,1.635617,-9.746546 
13.359000,1.565996,-9.792777 
13.360000,1.658824,-9.792777 
13.361000,1.635617,-9.808187 
13.362000,1.612410,-9.761956 
13.363000,1.589203,-9.654085 
13.364000,1.519583,-9.592445 
13.365000,1.565996,-9.700316 
13.366000,1.589203,-9.700316 
13.367000,1.635617,-9.746546 
13.368000,1.751651,-9.854417 
13.369000,1.658824,-9.746546 
13.370000,1.612410,-9.823597 
13.371000,1.589203,-9.731136 
13.372000,1.589203,-9.854417 
13.373000,1.519583,-9.823597 
13.374000,1.635617,-9.869828 
13.375000,1.519583,-9.808187 
13.376000,1.589203,-9.731136 
13.377000,1.589203,-9.669495 
13.378000,1.565996,-9.808187 
13.379000,1.496376,-9.761956 
13.380000,1.612410,-9.700316 
13.381000,1.612410,-9.715726 
13.382000,1.449962,-9.746546 
13.383000,1.496376,-9.684906 
13.384000,1.496376,-9.669495 
13.385000,1.565996,-9.792777 
13.386000,1.542790,-9.761956 
13.387000,1.565996,-9.885238 
13.388000,1.589203,-9.654085 
13.389000,1.589203,-9.808187 
13.390000,1.612410,-9.808187 
13.391000,1.589203,-9.885238 
13.392000,1.635617,-9.869828 
13.393000,1.589203,-9.808187 
13.394000,1.449962,-9.854417 
13.395000,1.589203,-9.823597 
13.396000,1.589203,-9.839007 
13.397000,1.565996,-9.761956 
13.398000,1.589203,-9.823597 
13.399000,1.589203,-9.731136 
13.400000,1.682031,-9.777367 
13.401000,1.635617,-9.854417 
13.402000,1.635617,-9.715726 
13.403000,1.751651,-9.700316 
13.404000,1.612410,-9.761956 
13.405000,1.589203,-9.715726 
13.406000,1.565996,-9.823597 
13.407000,1.635617,-9.731136 
13.408000,1.821272,-9.715726 
13.409000,1.728445,-9.777367 
13.410000,1.728445,-9.715726 
13.411000,1.612410,-9.700316 
13.412000,1.751651,-9.731136 
13.413000,1.798065,-9.746546 
13.414000,1.728445,-9.654085 
13.415000,1.635617,-9.684906 
13.416000,1.589203,-9.731136 
13.417000,1.635617,-9.777367 
13.418000,1.612410,-9.808187 
13.419000,1.589203,-9.746546 
13.420000,1.589203,-9.761956 
13.421000,1.612410,-9.869828 
13.422000,1.612410,-9.869828 
13.423000,1.635617,-9.761956 
13.424000,1.589203,-9.669495 
13.425000,1.565996,-9.731136 
13.426000,1.565996,-9.792777 
13.427000,1.589203,-9.684906 
13.428000,1.612410,-9.777367 
13.429000,1.519583,-9.731136 
13.430000,1.682031,-9.731136 
13.431000,1.589203,-9.731136 
13.432000,1.612410,-9.654085 
13.433000,1.542790,-9.700316 
13.434000,1.635617,-9.715726 
13.435000,1.565996,-9.746546 
13.436000,1.658824,-9.715726 
13.437000,1.565996,-9.731136 
13.438000,1.705238,-9.746546 
13.439000,1.519583,-9.700316 
13.440000,1.565996,-9.731136 
13.441000,1.612410,-9.715726 
13.442000,1.612410,-9.700316 
13.443000,1.589203,-9.654085 
13.444000,1.589203,-9.746546 
13.445000,1.589203,-9.777367 
13.446000,1.612410,-9.792777 
13.447000,1.589203,-9.546214 
13.448000,1.612410,-9.777367 
13.449000,1.565996,-9.746546 
13.450000,1.705238,-9.731136 
13.451000,1.635617,-9.731136 
13.452000,1.565996,-9.700316 
13.453000,1.589203,-9.731136 
13.454000,1.612410,-9.792777 
13.455000,1.635617,-9.977699 
13.456000,1.589203,-9.792777 
13.457000,1.519583,-9.761956 
13.458000,1.496376,-9.839007 
13.459000,1.589203,-9.684906 
13.460000,1.635617,-9.777367 
13.461000,1.542790,-9.654085 
13.462000,1.612410,-9.746546 
13.463000,1.589203,-9.808187 
13.464000,1.542790,-9.761956 
13.465000,1.589203,-9.746546 
13.466000,1.565996,-9.731136 
13.467000,1.612410,-9.731136 
13.468000,1.565996,-9.854417 
13.469000,1.565996,-9.638675 
13.470000,1.612410,-9.715726 
13.471000,1.612410,-9.777367 
13.472000,1.635617,-9.746546 
13.473000,1.542790,-9.761956 
13.474000,1.565996,-9.823597 
13.475000,1.612410,-9.823597 
13.476000,1.589203,-9.746546 
13.477000,1.542790,-9.761956 
13.478000,1.612410,-9.808187 
13.479000,1.496376,-9.684906 
13.480000,1.589203,-9.823597 
13.481000,1.589203,-9.715726 
13.482000,1.473169,-9.792777 
13.483000,1.449962,-9.746546 
13.484000,1.519583,-9.823597 
13.485000,1.565996,-9.731136 
13.486000,1.565996,-9.777367 
13.487000,1.565996,-9.792777 
13.488000,1.565996,-9.715726 
13.489000,1.449962,-9.777367 
13.490000,1.519583,-9.869828 
13.491000,1.449962,-9.777367 
13.492000,1.473169,-9.777367 
13.493000,1.496376,-9.746546 
13.494000,1.473169,-9.746546 
13.495000,1.589203,-9.684906 
13.496000,1.565996,-9.669495 
13.497000,1.589203,-9.823597 
13.498000,1.612410,-9.792777 
13.499000,1.658824,-9.777367 
13.500000,1.565996,-9.792777 
13.501000,1.751651,-9.777367 
13.502000,1.705238,-9.777367 
13.503000,1.751651,-9.792777 
13.504000,1.751651,-9.715726 
13.505000,1.589203,-9.715726 
13.506000,1.612410,-9.746546 
13.507000,1.612410,-9.746546 
13.508000,1.774858,-9.777367 
13.509000,1.612410,-9.715726 
13.510000,1.751651,-9.669495 
13.511000,1.682031,-9.654085 
13.512000,1.682031,-9.823597 
13.513000,1.867686,-9.638675 
13.514000,1.589203,-9.669495 
13.515000,1.635617,-9.731136 
13.516000,1.565996,-9.684906 
13.517000,1.589203,-9.777367 
13.518000,1.589203,-9.746546 
13.519000,1.473169,-9.869828 
13.520000,1.496376,-9.731136 
13.521000,1.380341,-9.684906 
13.522000,1.473169,-9.839007 
13.523000,1.519583,-9.885238 
13.524000,1.473169,-9.839007 
13.525000,1.658824,-9.700316 
13.526000,1.565996,-9.700316 
13.527000,1.612410,-9.823597 
13.528000,1.565996,-9.808187 
13.529000,1.589203,-9.731136 
13.530000,1.612410,-9.792777 
13.531000,1.844479,-9.700316 
13.532000,1.542790,-9.839007 
13.533000,1.426755,-9.854417 
13.534000,1.519583,-9.715726 
13.535000,1.635617,-9.700316 
13.536000,1.589203,-9.731136 
13.537000,1.612410,-9.715726 
13.538000,1.542790,-9.746546 
13.539000,1.589203,-9.761956 
13.540000,1.635617,-9.731136 
13.541000,1.589203,-9.777367 
13.542000,1.635617,-9.731136 
13.543000,1.449962,-9.823597 
13.544000,1.473169,-9.761956 
13.545000,1.589203,-9.731136 
13.546000,1.635617,-9.761956 
13.547000,1.542790,-9.761956 
13.548000,1.565996,-9.808187 
13.549000,1.473169,-9.700316 
13.550000,1.705238,-9.731136 
13.551000,1.565996,-9.761956 
13.552000,1.635617,-9.839007 
13.553000,1.519583,-9.839007 
13.554000,1.635617,-9.654085 
13.555000,1.565996,-9.839007 
13.556000,1.612410,-9.839007 
13.557000,1.589203,-9.731136 
13.558000,1.589203,-9.808187 
13.559000,1.612410,-9.715726 
13.560000,1.589203,-9.638675 
13.561000,1.589203,-9.684906 
13.562000,1.565996,-9.731136 
13.563000,1.612410,-9.792777 
13.564000,1.589203,-9.684906 
13.565000,1.612410,-9.731136 
13.566000,1.565996,-9.808187 
13.567000,1.589203,-9.654085 
13.568000,1.589203,-9.777367 
13.569000,1.519583,-9.839007 
13.570000,1.449962,-9.808187 
13.571000,1.473169,-9.823597 
13.572000,1.449962,-9.869828 
13.573000,1.565996,-9.839007 
13.574000,1.612410,-9.715726 
13.575000,1.565996,-9.669495 
13.576000,1.565996,-9.684906 
13.577000,1.542790,-9.808187 
13.578000,1.682031,-9.916058 
13.579000,1.635617,-9.823597 
13.580000,1.589203,-9.700316 
13.581000,1.565996,-9.761956 
13.582000,1.589203,-9.592445 
13.583000,1.612410,-9.546214 
13.584000,1.565996,-9.715726 
13.585000,1.496376,-9.792777 
13.586000,1.565996,-9.731136 
13.587000,1.565996,-9.654085 
13.588000,1.612410,-9.715726 
13.589000,1.589203,-9.839007 
13.590000,1.565996,-9.854417 
13.591000,1.589203,-9.761956 
13.592000,1.542790,-9.777367 
13.593000,1.565996,-9.700316 
13.594000,1.751651,-9.777367 
13.595000,1.589203,-9.654085 
13.596000,1.728445,-9.607855 
13.597000,1.542790,-9.715726 
13.598000,1.612410,-9.746546 
13.599000,1.612410,-9.808187 
13.600000,1.589203,-9.808187 
13.601000,1.612410,-9.577035 
13.602000,1.774858,-9.669495 
13.603000,1.751651,-9.654085 
13.604000,1.635617,-9.731136 
13.605000,1.612410,-9.854417 
13.606000,1.589203,-9.684906 
13.607000,1.565996,-9.792777 
13.608000,1.774858,-9.854417 
13.609000,1.705238,-9.577035 
13.610000,1.751651,-9.684906 
13.611000,1.658824,-9.731136 
13.612000,1.682031,-9.746546 
13.613000,1.914100,-9.700316 
13.614000,1.565996,-9.607855 
13.615000,1.542790,-9.700316 
13.616000,1.542790,-9.715726 
13.617000,1.635617,-9.746546 
13.618000,1.542790,-9.746546 
13.619000,1.612410,-9.607855 
13.620000,1.589203,-9.623265 
13.621000,1.565996,-9.823597 
13.622000,1.589203,-9.823597 
13.623000,1.612410,-9.746546 
13.624000,1.635617,-9.746546 
13.625000,1.589203,-9.777367 
13.626000,1.589203,-9.654085 
13.627000,1.589203,-9.654085 
13.628000,1.612410,-9.592445 
13.629000,1.589203,-9.684906 
13.630000,1.612410,-9.808187 
13.631000,1.751651,-9.669495 
13.632000,1.565996,-9.777367 
13.633000,1.565996,-9.808187 
13.634000,1.635617,-9.746546 
13.635000,1.565996,-9.823597 
13.636000,1.612410,-9.823597 
13.637000,1.542790,-9.654085 
13.638000,1.589203,-9.761956 
13.639000,1.635617,-9.839007 
13.640000,1.589203,-9.761956 
13.641000,1.612410,-9.561624 
13.642000,1.658824,-9.731136 
13.643000,1.658824,-9.654085 
13.644000,1.565996,-9.761956 
13.645000,1.612410,-9.746546 
13.646000,1.658824,-9.700316 
13.647000,1.565996,-9.808187 
13.648000,1.542790,-9.808187 
13.649000,1.565996,-9.746546 
13.650000,1.751651,-9.623265 
13.651000,1.589203,-9.731136 
13.652000,1.542790,-9.746546 
13.653000,1.542790,-9.607855 
13.654000,1.589203,-9.684906 
13.655000,1.612410,-9.808187 
13.656000,1.612410,-9.854417 
13.657000,1.635617,-9.823597 
13.658000,1.565996,-9.746546 
13.659000,1.589203,-9.623265 
13.660000,1.519583,-9.839007 
13.661000,1.449962,-9.792777 
13.662000,1.473169,-9.731136 
13.663000,1.589203,-9.761956 
13.664000,1.612410,-9.638675 
13.665000,1.589203,-9.746546 
13.666000,1.612410,-9.731136 
13.667000,1.519583,-9.700316 
13.668000,1.565996,-9.731136 
13.669000,1.589203,-9.669495 
13.670000,1.612410,-9.731136 
13.671000,1.589203,-9.577035 
13.672000,1.612410,-9.731136 
13.673000,1.542790,-9.731136 
13.674000,1.565996,-9.854417 
13.675000,1.589203,-9.761956 
13.676000,1.635617,-9.561624 
13.677000,1.589203,-9.654085 
13.678000,1.635617,-9.746546 
13.679000,1.635617,-9.916058 
13.680000,1.589203,-9.700316 
13.681000,1.612410,-9.823597 
13.682000,1.565996,-9.792777 
13.683000,1.589203,-9.792777 
13.684000,1.589203,-9.777367 
13.685000,1.635617,-9.715726 
13.686000,1.565996,-9.777367 
13.687000,1.589203,-9.731136 
13.688000,1.589203,-9.638675 
13.689000,1.496376,-9.839007 
13.690000,1.542790,-9.700316 
13.691000,1.426755,-9.777367 
13.692000,1.449962,-9.761956 
13.693000,1.542790,-9.900648 
13.694000,1.589203,-9.823597 
13.695000,1.612410,-9.792777 
13.696000,1.589203,-9.777367 
13.697000,1.589203,-9.700316 
13.698000,1.565996,-9.792777 
13.699000,1.449962,-9.869828 
13.700000,1.658824,-9.900648 
13.701000,1.658824,-9.792777 
13.702000,1.589203,-9.777367 
13.703000,1.589203,-9.854417 
13.704000,1.658824,-9.792777 
13.705000,1.519583,-9.854417 
13.706000,1.565996,-9.792777 
13.707000,1.612410,-9.638675 
13.708000,1.798065,-9.700316 
13.709000,1.751651,-9.607855 
13.710000,1.798065,-9.654085 
13.711000,1.589203,-9.669495 
13.712000,1.658824,-9.839007 
13.713000,1.751651,-9.777367 
13.714000,1.890893,-9.792777 
13.715000,1.449962,-9.792777 
13.716000,1.589203,-9.684906 
13.717000,1.565996,-9.684906 
13.718000,1.612410,-9.684906 
13.719000,1.589203,-9.654085 
13.720000,1.589203,-9.761956 
13.721000,1.473169,-9.731136 
13.722000,1.519583,-9.792777 
13.723000,1.496376,-9.761956 
13.724000,1.519583,-9.839007 
13.725000,1.589203,-9.731136 
13.726000,1.589203,-9.638675 
13.727000,1.589203,-9.731136 
13.728000,1.589203,-9.684906 
13.729000,1.565996,-9.669495 
13.730000,1.589203,-9.669495 
13.731000,1.774858,-9.700316 
13.732000,1.635617,-9.869828 
13.733000,1.589203,-9.746546 
13.734000,1.589203,-9.700316 
13.735000,1.589203,-9.623265 
13.736000,1.705238,-9.623265 
13.737000,1.612410,-9.839007 
13.738000,1.612410,-9.684906 
13.739000,1.565996,-9.731136 
13.740000,1.589203,-9.731136 
13.741000,1.589203,-9.700316 
13.742000,1.635617,-9.715726 
13.743000,1.542790,-9.684906 
13.744000,1.519583,-9.746546 
13.745000,1.682031,-9.607855 
13.746000,1.658824,-9.731136 
13.747000,1.589203,-9.746546 
13.748000,1.728445,-9.792777 
13.749000,1.821272,-9.700316 
13.750000,1.751651,-9.654085 
13.751000,1.774858,-9.746546 
13.752000,1.844479,-9.854417 
